intent,text
jam_layanan,"Halo Min, Perpustakaan sudah buka?"
jam_layanan,"Eh, jam operasional perpus tuh dari jam berapa sampe waktu berapa sih?"
jam_layanan,"kalau saya datang hari minggu, perpustakaan tersedia ga?"
jam_layanan,Tutup pukul berapa?
jam_layanan,Perpustakaan tutup pada berapa jam hari ini?
jam_layanan,Jam tutupnya biasanya sorean malam?
jam_layanan,apakah mungkin untuk masuk Perpustakaan jam istirahat siang?
jam_layanan,Perpustakaannya buka dari jam berapa sampe jam berapa?
jam_layanan,Minggu aktif gak?
jam_layanan,": Sekarang, buka gak?"
jam_layanan,Jam berapa perpus mulai buka hari ini?
jam_layanan,Perpus off gak? sih
jam_layanan,info jam bukanya?
jam_layanan,info jm buka perpus bipa
jam_layanan,"Eh, perpus kalo jam berapa start weekday?"
jam_layanan,kira-kira bisa masuk perpus BIPA waktu berapa?
jam_layanan,Sekarang masih buka? cuy
jam_layanan,"Ada jadwal up yang layanan to date, min?"
jam_layanan,"Halo Admin, jam berapa perpustakaan dibuka hari ini?"
jam_layanan,saya jam datang setelah kuliah bisa 4 sore?
jam_layanan,bisa? mau datang tanggal merah masih saya
jam_layanan,Perpus sampe jam berapa online jam berapa?
jam_layanan,Mulai buka sampe jam?
jam_layanan,"woi nigga gw mau ke kampus, buka"
jam_layanan,permisi tutup tanya perpus mau jam berapa ya?
jam_layanan,W ingin tahu kapan bisa mengunjungi perpustakaan.
jam_layanan,oBleh minta jadwal operasional perpustakaan?
jam_layanan,q bisa ke perpustakaan jam 7 malam?
jam_layanan,"siang, kak, bagi info jam sibuk perpustakaan ya, makasih"
jam_layanan,Jam berapa perpus mulai dan berhenti melayani?
jam_layanan,Buka jam dari berapa?
jam_layanan,Tolong informasikan layanan hari ini.
jam_layanan,"bukanya? saya ingin meminjam buku, kira kira jam berapaa permisi,"
jam_layanan,Tutup jam berapa? dong
jam_layanan,jam tutup nanti berapa?
jam_layanan,mau tanay dong perpus malam masih buka ga terima kasih
jam_layanan,Apakah ada perubahan jam layanan di perpustakaan hari ini?
jam_layanan,Bisakah saya mendapatkan timetable layanan perpustakaan selama seminggu?
jam_layanan,Apakah ada informasi tentang jam layanan perpustakaan?
jam_layanan,Hari ini mulai buka gak?
jam_layanan,hyy admin jam buka perpus hr ini sampai jam berapa?
jam_layanan,Apakah lib sudah buka pagi ini?
jam_layanan,excuse me perpustakaan weekend kak? ga buka
jam_layanan,"selamat sore, jadwal besok perpus dibuka apakah bipa?"
jam_layanan,Library-nya hari ini buka pukul berapa?
jam_layanan,info jam aktif
jam_layanan,buka? mau nanya perpus sabtu minggu tetap maaf
jam_layanan,"Ada jadwal layanan yang min? to date, up"
jam_layanan,Perpus tutup pada jam berapa hari ini?
jam_layanan,Perpustakaan libur hari atau tetap buka?
jam_layanan,"Hadirin datang sore, masih bisa pinjam buku?"
jam_layanan,Jam operasional perpustakaan untuk ini minggu bagaimana?
jam_layanan,Mohon informasi jam operasional perpustakaan hari ini.
jam_layanan,"Gw mau ke perpus, jam operasionalnya gmn cuy?"
jam_layanan,Sekarang masih buka? lah
jam_layanan,coek hr ini perpus bipa aktif?
jam_layanan,Open jam berapa? cuy
jam_layanan,"Gw ke perpus, jam operasionalnya gimana cuy?"
jam_layanan,Apakah ada perubahan jam layanan prpus hari ini?
jam_layanan,Tiap hari jam mulai buka perpus sama terus atau beda-beda?
jam_layanan,mau tanya dong perpus malam masih aktif ga terima kasih
jam_layanan,Harap menginformasikan jam kerja di perpustakaan dari Senin sampai Jumat.
jam_layanan,permisi mau tanya perpus tutup waktu berapa ya?
jam_layanan,Saya mengetahui ingin jam buka dan tutup perpustakaan.
jam_layanan,Jam berapa buka ruangan?
jam_layanan,halo saya anggota baru mau tanya jam operasional
jam_layanan,"Gw hari main ke perpus, buka ga sih pengen ini?"
jam_layanan,gw bisa datang setelah kuliah jam 4 sore?
jam_layanan,Kapan jadwal operasional Perpustakaan?
jam_layanan,"slmt sore, jadwal besok apakah dibuka perpus bipa?"
jam_layanan,"gw mau datang tanggal merah, masih bisa?"
jam_layanan,Ana ingin tahu kapan bisa mengunjungi perpustakaan.
jam_layanan,saya bisa perpustakaan jam 7 malam?
jam_layanan,Jam berapa perpustakaan stmik bina patria mulai ubka hari ini?
jam_layanan,Library-nya hari ini buka jam
jam_layanan,"Jam perpus masih buka ga, kira-kira?"
jam_layanan,buka sampai pukul berapa kalau hari Jumat?
jam_layanan,Sekarang tersedia gak?
jam_layanan,"Apakah Perpustakaan libur hari ini, Atau tetep on?"
jam_layanan,apakah boleh istirahat perpus jam masuk siang?
jam_layanan,Saya harus datang di pagi hari untuk mendapatkan tempat?
jam_layanan,kapan bipa perpus buka njir
jam_layanan,"maaf ganggu, kalau ramadan jam aktif berubah ga?"
jam_layanan,Library-nya hari ini aktif jam berapa?
jam_layanan,Library buka gak siyang ini?
jam_layanan,Apa jam buka dan jam tutup setiap hari?
jam_layanan,"Perpus Bro? jam berapa sih hari ini, buka"
jam_layanan,saya bisa ke perpustakaan 7 jam malam?
jam_layanan,Jam berapa saja jadwal operasional perpustakaan?
jam_layanan,Ini penutupan jam berapa?
jam_layanan,Apakah ada perubahan layanan perpustakaan hari ini?
jam_layanan,Mohon info waktu kerja perpustakaan dari Senin sampai Jumat.
jam_layanan,saya bisa datang kuliah jam 4 sore?
jam_layanan,Hari ini perpusnya available waktu berapa?
jam_layanan,"selamat sore, saya mau perpus ke tapi takut udah tutup"
jam_layanan,excuse me lib weekend buka ga kak?
jam_layanan,nanti tutup waktu berapa?
jam_layanan,"maaf kalau tanya, mau libur nasional perpus tutup ya?"
jam_layanan,"Min, info jam tidak, saya ingin mampir sejenak."
jam_layanan,kapan terakhir pengunjung bs masuk?
jam_layanan,Mulai buka dari jam berapa?
jam_layanan,"woi nigga gw ke kampus, buka ga?"
jam_layanan,info jam buka bipa
jam_layanan,sekarang? udah close kah Perpus
jam_layanan,siang kak info jam layanan perpsutakaan dong makasih
jam_layanan,kalau long weekend gini tutup? buka atau perpus
jam_layanan,pukul berapa bukanya biasanya?
jam_layanan,"permisi, untuk hari kerja perpus BIPA tutup pukul berapa?"
jam_layanan,halo kak mau tanya perpus libur buka tidak?
jam_layanan,Jadwal buka perpus? sih
jam_layanan,Minggu operasional gak?
jam_layanan,info waktu buka
jam_layanan,"maaf mau tanya, kalau libur ya? perpus tutup nasional"
jam_layanan,bukanya berapa jam biasanya?
jam_layanan,Apakah ada perubahan jam layanan lib hari ini?
jam_layanan,Bagaimana jam operasional perpustakaan seminggu terakhir?
jam_layanan,Mengapa perpustakaan buka dari jam berapa sampai jam berapa?
jam_layanan,bisa ke perpustakaan jam 7 malam?
jam_layanan,Biarkan saya mendapatkan jam buka dan jam tutup perpustakaan.
jam_layanan,Mau nanya perpus hari sabtu minggu akan buka kembali?
jam_layanan,jam pagi bisa tanya selamat operasional perpustakaan?
jam_layanan,Perpustakaannya berapa dari jam buka sampai jam berapa?
jam_layanan,maaf mau nanya sabtu minggu tetap buka?
jam_layanan,"halo admin, saya user baru mau tanya jam operasional"
jam_layanan,"kalau weekend gini, perpus buka atau tutup?"
jam_layanan,"Siang kak, info jam layanan dari universitas."
jam_layanan,Dayy ini perpusnya available jam berapa?
jam_layanan,Jam segini open gak?
jam_layanan,"Maaf, mau tanya perpus buka jam berapa ya?"
jam_layanan,Bs dibantu dengan informasi jadwal buka perpustakaan?
jam_layanan,Perpus buka tiap hr kah? Atau weekend off?
jam_layanan,"Pada hari Sabtu dan Minggu, jam berapa perpustakaan buka?"
jam_layanan,Perpustakaan ditutup sekarang?
jam_layanan,Perpus buka jam berapa sih hari Bro?
jam_layanan,"Gw masuk kampus, jam operasionalnya kapan, cuy?"
jam_layanan,Jadwal aktif perpus?
jam_layanan,"saya datang sroe, masih bisa pinjam buku ga?"
jam_layanan,"selamat sore, schedule besok apakah dibuka perpus bipa?"
jam_layanan,selamat pagi bisa perpustakaan? jam operasional tanya
jam_layanan,"woi gw mau ke kampus, buka ga?"
jam_layanan,"selamat siang, jam tutup? perpustakaan berapa"
jam_layanan,: hari senin buka gx?
jam_layanan,hari ini apakah itu bisa?
jam_layanan,Jam perpustakaan untuk minggu ini bagaimana?
jam_layanan,kapan perpuz stmik bina patria ditutup?
jam_layanan,"Selamat siang, saya ingin pergi ke perpustakaan tapi saya takut tutup"
jam_layanan,"Gw bisa numpang baca, pengen dateng jam berapa gitu?"
jam_layanan,"p, buka skrg?"
jam_layanan,Biarkan saya tahu jam buka perpustakaan bipa.
jam_layanan,apakah bisa masuk perpus pada jam istirahat siang?
jam_layanan,Kapan tersedia perpustakaan untuk umum?
jam_layanan,Bantu informasikan jam layanan hari ini.
jam_layanan,"Berapa jam pembukaan dari pusat ini hari ini, Bro?"
jam_layanan,"Halo, perpustakaan BIPA buka jam berapa hari Sabtu?"
jam_layanan,Infoin dong yang kerja perpus jam paling recent.
jam_layanan,Saya ingin melihat jam buka dan pukul tutup Perpustakaan.
jam_layanan,Buka nggak perpusnya pas day libur gini?
jam_layanan,Aktif dari jam berapa?
jam_layanan,"Ingin nongkrong di akhir pekan, buka GX?"
jam_layanan,Aktif sampe jam?
jam_layanan,saya datang sore ga? bisa pinjam buku masih
jam_layanan,Bagaimana jam operasional perpustakaan minggu ini?
jam_layanan,"Min, kasih tau kecele. layanannya dong, biar ga jam"
jam_layanan,": Jam buka dan tutup Perpustakaan minggu ini, Min?"
jam_layanan,pAakah ada perubahan jam layanan perpustakaan hari ini?
jam_layanan,berapa Jam perpustakaan mulai buka hari ini?
jam_layanan,Perpus ditutup jam berapa?
jam_layanan,"Boleh nanya, berapa standby jam perpus aja?"
jam_layanan,kalau long weekend gini perpus open atau tutup?
jam_layanan,Boleh jam kerja perpustakaan setiap harinya?
jam_layanan,"Maaf, mau tanya, seandainya Libur Nasional ditutup."
jam_layanan,Schedule buka perpus?
jam_layanan,Kapan perpus biasanya ready pengunjung?
jam_layanan,Kapan waktu tutup perpustakaan?
jam_layanan,Jadwal pelayanan perpustakaan itu gimana ya?
jam_layanan,Perpus buka weekend hari kah? Atau tiap off?
jam_layanan,Saya mau cek schedule buka perpustakaan.
jam_layanan,Perpuz hari ini tutup nggak?
jam_layanan,Gw biar dateng pagi ga sih harus dapet tempat?
jam_layanan,"Gw pengen main ke perpus, buka ga hari ini?"
jam_layanan,Saya ingin pergi ke perpustakaan malam ini masih melayani?
jam_layanan,Jam operasional perpus?
jam_layanan,Apakah ada perubahan pada jam pelayanan di Perpustakaan pagi ini?
jam_layanan,kalau long weekend gini perpus mulai buka atau tutup?
jam_layanan,Jadwal perpustakaan harian seperti apa?
jam_layanan,Apa jam buka perpustakaan pagi ini?
jam_layanan,hari apakah minggu perpustakaan bina patria buka?
jam_layanan,"Perpusnya ini, kah hari libur atau tetep on?"
jam_layanan,Kapan buat biasanya ready perpus pengunjung?
jam_layanan,Apakah perpustakaan tutup hari ini atau tetap buka?
jam_layanan,"gw nigga woi mau ke kampus, buka ga?"
jam_layanan,Bisakah saya mendapatkan jadwal layanan perpustakaan seminggu?
jam_layanan,Buka malam ini?
jam_layanan,"Info tentang buka/tutup perpustakaan, dong."
jam_layanan,"Woi nigga saya ingin pergi ke kampus, membukanya atau tidak?"
jam_layanan,Mulai buka gak siang ini?
jam_layanan,Bisakah saya datang setelah kuliah jam 4 sore?
jam_layanan,"Hai, Kak, Perpus tutup dalam bulan puasa?"
jam_layanan,Kapan perpus biasanya ready buat epngunjung?
jam_layanan,Mohon informasi terkait jam operasional prpus hari ini.
jam_layanan,Apakah perpustakaannya hari ini buka jam berapa?
jam_layanan,"Info buka/tutup perpustakaan, dong. dong"
jam_layanan,Kapan perpustakaan bebas akses?
jam_layanan,"saya datang mau tanggal merah, masih bisa?"
jam_layanan,Tutup jam berapa? ya
jam_layanan,saya bisa 4 setelah kuliah jam datang sore?
jam_layanan,Kapan operasionalnya?
jam_layanan,"Perpusnya libur kah hr ini, atau tetep on?"
jam_layanan,saya bisa datang setelah kuliah waktu 4 sore?
jam_layanan,berapa mau tanya perpus tutup jam permisi ya?
jam_layanan,"permisi, untuk hari kerja tutup BIPA perpus jam berapa?"
jam_layanan,Perpus buka tiap hari kah? Atau off?
jam_layanan,kapan bisa pengunjung terakhir masuk?
jam_layanan,dah tutup belum? bro
jam_layanan,"pengen nongkrong pas weekend, gx?"
jam_layanan,maaf mau nanya perpus sabtu minggu tetpa buka?
jam_layanan,kapan terakhir pengunjung bisa masuk? lah
jam_layanan,selamat pagi bisa jam tanya operasional perpustakaan?
jam_layanan,Saya ingin mengetahui jam mulai buka dan tutup perpustakaan.
jam_layanan,"Pagi, aku akan ke perpustakaan tapi takut akan tutup "
jam_layanan,"kalau long weekend buka perpus gini, atau tutup?"
jam_layanan,"Permisi, jam berapa hari kerja perpustakaan BIPA?"
jam_layanan,"slam pagi, jadwal layanan perpustakaan BIPA gimana?"
jam_layanan,4 bisa datang setelah kuliah jam saya sore?
jam_layanan,"perpus Eh, start jam berapa kalo weekday?"
jam_layanan,Buka sampe jam? min
jam_layanan,"Perpusnya libur kah hari ini, atau on?"
jam_layanan,Library-nya hr ini buka jam berapa?
jam_layanan,Malem buka gak? bro
jam_layanan,jam update ga soal Ada buka perpus?
jam_layanan,melayani? berapa perpustakaan mulai dan berhenti Jam
jam_layanan,"Apakah perpustakaan mulai buka pada hari ini? Jika ya, pukul berapa?"
jam_layanan,saya bisa ke library jam 7 malam?
jam_layanan,Boleh tahu jam kerja perpuz setiap harinya?
jam_layanan,Open waktu berapa?
jam_layanan,coek hari ini bipa aktif?
jam_layanan,"permisi, perpustakanya buka jam berapa ya? Ane ingin mnjm buku, terimakasih"
jam_layanan,"selamat sore, jadwal apakah besok dibuka perpus bipa?"
jam_layanan,Apakah Perpustakaan masih Buka?
jam_layanan,Library tutup pada jam berapa hari ini?
jam_layanan,ya? ini perpus open sampe jam berapa Hari
jam_layanan,Info dong jam kerja perguruan tinggi paling baru.
jam_layanan,"Boleh nanya, perpus standby aja? berapa jam"
jam_layanan,Perpustakaan hari ini close nggak?
jam_layanan,Kapan saja schedule operasional perpustakaan?
jam_layanan,jm operasional?
jam_layanan,"Jam segini perpsu masih buka ga, kira-kira?"
jam_layanan,"Apakah perpustakaan buka pada hari ini? berapa? ya, pukul Jika"
jam_layanan,"woi nigga gw mau ke kampus, tersedia ga?"
jam_layanan,operasional saja jadwal Kapan perpustakaan?
jam_layanan,"Eh, kalo start jam berapa perpus weekday?"
jam_layanan,Jam layanan perpus dimulai pukul berapa?
jam_layanan,Kapan ready biasanya perpus buat pengunjung?
jam_layanan,dah close belum?
jam_layanan,Menutup jam berapa?
jam_layanan,beritahu saya jam operasional perpustakaan bipa
jam_layanan,"kalau gw datang hari minggu, perpustakaan buka ga?"
jam_layanan,weekend libur agk nih perpus bipa?
jam_layanan,Mohon info jam kerja perpustakaan Senin sampai Jumat.
jam_layanan,Setiap hari jam buka terus sama atau berbeda?
jam_layanan,hari coek ini perpus bipa aktif?
jam_layanan,Kapan jadwal operasional perpustakaan?
jam_layanan,"saya datang sore, masih bisa pinjam kitab ga?"
jam_layanan,"Minta rundown jam layanannya dong, ga biar zonk."
jam_layanan,Buka dari waktu berapa?
jam_layanan,"selamat siang, jam berapa perpus tutup?"
jam_layanan,jdwl buka perpus?
jam_layanan,Infoin dong jam kerja paling yang perpus recent.
jam_layanan,"Eh, jam start perpus berapa kalo weekday?"
jam_layanan,Apakah Perpustakaan sudah dibuka pagi ini?
jam_layanan,"halo damin, saya anggota baru mau tanya jam operasional"
jam_layanan,"Kalau days Sabtu dan Minggu, perpus buka sampai jam berapa?"
jam_layanan,Perpus jam online berapa sampe jam berapa?
jam_layanan,"kalau saya datang perpustakaan minggu, hari buka ga?"
jam_layanan,Harus ada informasi tentang jam operasi perpustakaan hari ini.
jam_layanan,halo admin jam buka perpus hari ini sampai jam berpaa?
jam_layanan,Perpustakaan hari ini tutup nggak? cuy
jam_layanan,coek dayy ini perpus bipa aktif?
jam_layanan,Jadwal mulai buka perpus?
jam_layanan,Jadwal pelayanan perpuz harian itu gimana ya?
jam_layanan,hr ini apakah bisa?
jam_layanan,"Kalau hari Sabtu dan Minggu, perpus buka sampai jam berapa?"
jam_layanan,"hlao admin, saya anggota baru mau tanya jam operasional"
jam_layanan,Perpus online jam berapa sampe waktu berapa?
jam_layanan,Jam operasional lib untuk minggu ini bagaimana?
jam_layanan,Buka sampe jam? deh
jam_layanan,"Siang, kak info jam pelayanan perpustakaannya,"
jam_layanan,"Kalau hari berapa? dan Minggu, perpustakaan buka sampai jam Sabtu"
jam_layanan,"Apakah library operasional pada hari ini? Jika ya, pukul berapa?"
jam_layanan,Sekarang operasional gak?
jam_layanan,Kapan perpus biasanya buat pengunjung?
jam_layanan,"P, buka GX sekarang?"
jam_layanan,Tutup sampe jam?
jam_layanan,Jam berapa library stmik bina patria mulai buka hari ini?
jam_layanan,Waktu buka perpus?
jam_layanan,"selamat sore, waktu buka besok apakah dibuka perpus bipa?"
jam_layanan,maaf mau nanya perpus sabtu minggu tetap open?
jam_layanan,hai kak perpus jam puasa bulan berapa tutupnya?
jam_layanan,Jam berapa perpustakaan mulai hari ini?
jam_layanan,"Permisi, ini hari kerja pusat BIPA jam berapa?"
jam_layanan,nanti tutup pukul berapa?
jam_layanan,Atau buka tiap hari kah? Perpus weekend off?
jam_layanan,beritahu saya waktu buka perpustakaan bipa
jam_layanan,Perpustakaan ini tutup nggak?
jam_layanan,saya dilayani? ke perpus malam ini masih pengen
jam_layanan,Perpusnya buka full day kah ini?
jam_layanan,Ada info jam layanan libry nggak?
jam_layanan,"saya buku sore, masih bisa pinjam datang ga?"
jam_layanan,Buka dari pukul berapa?
jam_layanan,Gw harus dateng morning ga sih biar dapet tempat?
jam_layanan,Mohon terkait informasi jam operasional perpustakaan hari ini.
jam_layanan,Perpusnya libur kah hari atau tetep on?
jam_layanan,Perpustakaannya aktif dari jam berapa sampai jam berapa?
jam_layanan,"Info buka/tutup peprustakaan, dong."
jam_layanan,"permisi, perpustakanya buka waktu berapa ya? Saya ingin pinjam buku, terimakasih"
jam_layanan,Bisa dengan dibantu informasi jadwal buka perpustakaan?
jam_layanan,"Min, kalo sorean ke perpus gak buka masih ya?"
jam_layanan,Kapan perpuss mulai melayani pengunjung?
jam_layanan,Perpustakaannya buka dari jam berapa smpei jam berapa?
jam_layanan,Malem buka gak? cuy
jam_layanan,kalau atau weekend gini perpus buka long tutup?
jam_layanan,Ada layanan jam info perpustakaan nggak?
jam_layanan,"(Menghela napas): Aku punya jadwal di perpustakaan malam ini, masih dilayani?"
jam_layanan,Boleh operasional jadwal minta perpustakaan?
jam_layanan,coek perpus ini hari bipa aktif?
jam_layanan,Boleh tahu jam kerja library setiap harinya?
jam_layanan,buka segini Jam gak?
jam_layanan,ga update Ada soal jam buka perpus?
jam_layanan,"Min, kasih atu jam layanannya dong, biar ga kecele."
jam_layanan,Boleh tahu jam kerja perpus setiap harinya?
jam_layanan,"Ada up layanan yang jadwal to date, min?"
jam_layanan,Jam berapa layanan perpustakaan dimulai?
jam_layanan,Minggu buka tidak?
jam_layanan,Ingfo Min akan dibuka kapan
